/content/object-detection-gun-retinanet/dataset/images/armas (2915).jpg,58,63,111,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1339).jpg,6,13,438,248,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (492).jpg,23,35,262,164,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (367).jpg,111,81,330,429,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1589).jpg,36,51,454,247,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1484).jpg,2,28,500,281,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (810).jpg,2,102,296,212,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (115).jpg,169,393,224,529,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2783).jpg,8,281,62,362,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1306).jpg,8,11,496,336,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (242).jpg,161,256,360,406,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1940).jpg,628,455,764,715,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2725).jpg,4,2,158,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1912).jpg,36,150,125,204,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1374).jpg,1,147,356,391,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2391).jpg,7,18,150,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2981).jpg,34,18,703,385,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2817).jpg,768,362,806,421,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (168).jpg,184,9,380,181,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (614).jpg,433,320,643,524,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (614).jpg,683,206,859,352,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,31,20,588,477,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,620,25,1171,497,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,325,300,879,517,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,45,582,377,1014,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,431,491,702,1022,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,762,548,962,954,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,1031,585,1117,942,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,45,1054,531,1454,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,577,1085,1157,1460,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1105).jpg,40,1474,531,1780,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2298).jpg,4,5,152,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (94).jpg,198,259,234,362,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1948).jpg,613,345,813,745,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2754).jpg,9,37,149,103,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (183).jpg,46,18,1002,488,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1289).jpg,249,136,262,149,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (564).jpg,65,1,564,443,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2438).jpg,7,1,152,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1884).jpg,176,72,440,192,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (765).jpg,23,45,288,228,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2504).jpg,3,2,156,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2925).jpg,9,10,388,297,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2489).jpg,1,1,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2212).jpg,2,1,158,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (306).jpg,6,17,410,267,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1014).jpg,150,26,167,81,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (312).jpg,12,30,35,90,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (243).jpg,163,183,426,313,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1115).jpg,201,295,234,364,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (96).jpg,22,37,420,290,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (373).jpg,229,29,450,343,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1240).jpg,207,12,477,224,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2856).jpg,30,2,566,361,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2576).jpg,2,1,158,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (383).jpg,25,16,1065,589,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1246).jpg,90,132,282,253,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2125).jpg,49,389,187,465,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2342).jpg,2,1,157,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1113).jpg,16,9,551,349,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2336).jpg,3,1,157,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2057).jpg,385,354,451,449,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2215).jpg,3,4,159,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2292).jpg,5,4,152,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (616).jpg,130,97,163,141,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1184).jpg,554,299,671,361,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1128).jpg,36,72,301,267,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1472).jpg,25,225,346,422,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1317).jpg,35,35,958,671,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1261).jpg,37,72,290,297,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1428).jpg,51,102,459,277,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2853).jpg,123,17,248,232,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1977).jpg,1,98,28,153,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1118).jpg,77,433,303,763,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2963).jpg,201,463,385,618,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (604).jpg,125,46,246,314,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2979).jpg,73,7,1957,1161,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1198).jpg,1,4,494,322,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1517).jpg,253,115,279,136,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1758).jpg,2,47,162,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2371).jpg,4,5,154,106,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1016).jpg,56,8,104,44,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1016).jpg,54,87,86,138,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (687).jpg,67,323,182,480,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (687).jpg,315,326,437,479,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (687).jpg,550,325,675,482,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (687).jpg,242,92,461,239,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (687).jpg,553,85,669,241,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (113).jpg,508,344,626,698,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1385).jpg,121,118,418,295,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (771).jpg,7,13,291,192,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (184).jpg,372,179,486,278,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2427).jpg,33,4,130,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1296).jpg,82,250,370,516,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (88).jpg,65,27,102,97,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (830).jpg,1,11,298,212,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1800).jpg,199,73,281,104,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (165).jpg,122,324,176,361,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2886).jpg,78,63,102,101,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2991).jpg,96,402,168,496,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2933).jpg,407,103,1062,958,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1738).jpg,54,63,462,312,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2529).jpg,2,12,157,105,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2693).jpg,1,2,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (557).jpg,215,58,276,180,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1144).jpg,188,165,238,228,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1144).jpg,440,108,491,163,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2184).jpg,22,2,157,95,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1440).jpg,169,64,235,126,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1440).jpg,257,69,319,122,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2440).jpg,4,6,154,110,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2714).jpg,1,1,155,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2114).jpg,962,1439,2256,2019,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1502).jpg,117,93,395,303,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1315).jpg,50,29,986,701,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (332).jpg,43,199,104,246,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1215).jpg,1,340,121,409,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2950).jpg,16,24,242,223,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1978).jpg,456,2,1220,554,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1527).jpg,97,123,410,278,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1883).jpg,1,1,480,274,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (559).jpg,270,169,465,351,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2257).jpg,1,1,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2016).jpg,226,660,603,1451,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (200).jpg,151,158,184,260,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1834).jpg,544,274,652,356,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1834).jpg,402,339,446,446,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1075).jpg,46,208,741,482,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2954).jpg,9,1,986,739,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2614).jpg,4,3,156,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (36).jpg,312,106,372,217,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1313).jpg,28,39,971,657,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (988).jpg,17,50,66,84,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1217).jpg,87,72,199,168,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (75).jpg,198,266,541,845,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (29).jpg,90,270,230,364,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (439).jpg,21,401,295,818,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1851).jpg,229,163,304,313,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2616).jpg,1,3,156,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (649).jpg,26,1,490,249,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1678).jpg,128,64,325,404,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (719).jpg,273,13,755,729,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1323).jpg,72,78,912,704,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2037).jpg,570,110,1157,979,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1887).jpg,68,40,173,219,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1116).jpg,76,176,189,354,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1767).jpg,32,10,459,344,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (675).jpg,19,44,282,207,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2690).jpg,2,3,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2829).jpg,515,243,560,320,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (683).jpg,26,51,982,720,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1710).jpg,34,45,478,360,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (330).jpg,121,93,278,357,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (546).jpg,98,38,249,141,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1409).jpg,30,57,468,297,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2573).jpg,4,4,157,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1121).jpg,869,168,1099,396,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1993).jpg,250,176,325,302,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (421).jpg,293,443,378,623,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (805).jpg,19,24,269,162,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2273).jpg,5,1,158,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (942).jpg,51,123,104,203,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1087).jpg,57,18,567,412,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,525,508,963,681,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,202,339,425,512,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,460,281,633,477,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,667,316,848,462,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,867,350,990,496,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,1,362,137,518,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,29,181,190,327,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,302,181,387,312,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,463,16,594,127,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2822).jpg,310,62,390,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2403).jpg,23,19,152,101,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2731).jpg,4,3,157,106,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1200).jpg,184,145,361,293,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1200).jpg,12,117,262,242,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2198).jpg,2,1,155,110,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2200).jpg,2,3,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1309).jpg,240,121,453,371,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (757).jpg,26,40,288,191,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2477).jpg,5,4,151,111,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2368).jpg,5,1,159,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1401).jpg,126,89,373,211,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1401).jpg,81,217,360,363,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2912).jpg,75,169,370,313,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (949).jpg,68,9,230,90,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (517).jpg,36,29,229,171,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1477).jpg,80,251,269,476,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1702).jpg,38,22,409,285,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (966).jpg,75,91,116,180,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2562).jpg,4,2,151,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1469).jpg,13,19,484,232,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (512).jpg,64,26,83,44,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2412).jpg,4,5,151,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2124).jpg,82,171,216,276,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (742).jpg,528,240,1057,782,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2480).jpg,2,3,158,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1541).jpg,14,11,335,252,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1303).jpg,2,2,300,273,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1243).jpg,23,31,478,269,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (936).jpg,1,23,119,87,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (936).jpg,147,6,258,84,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2894).jpg,62,111,170,278,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2909).jpg,457,325,677,515,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2919).jpg,37,36,76,62,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2919).jpg,97,38,125,59,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1619).jpg,308,133,340,165,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1466).jpg,40,35,474,290,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (173).jpg,102,53,402,282,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2222).jpg,6,1,158,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2175).jpg,3,2,156,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (445).jpg,100,330,786,979,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1753).jpg,76,80,390,375,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2466).jpg,33,29,144,101,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2046).jpg,240,310,1590,1100,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2728).jpg,3,1,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (887).jpg,21,32,162,142,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2203).jpg,4,6,154,110,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (245).jpg,78,9,300,134,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1991).jpg,82,85,96,109,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1991).jpg,139,85,151,111,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2152).jpg,4,237,469,549,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2152).jpg,117,1,645,221,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (162).jpg,58,5,87,52,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (813).jpg,1,1,296,141,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2651).jpg,2,3,158,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2056).jpg,259,175,512,354,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (63).jpg,700,294,919,623,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1281).jpg,84,98,370,237,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1298).jpg,63,16,417,252,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (689).jpg,464,242,566,297,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (689).jpg,440,364,543,407,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (302).jpg,981,416,1068,483,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (302).jpg,784,403,894,457,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2849).jpg,103,140,376,397,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (563).jpg,205,74,1117,915,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2472).jpg,7,9,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (859).jpg,121,40,228,124,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2995).jpg,100,37,211,151,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1384).jpg,87,29,491,358,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1201).jpg,91,28,352,148,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (286).jpg,27,12,495,393,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2803).jpg,35,61,108,142,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1463).jpg,197,189,385,315,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1463).jpg,281,86,336,160,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2127).jpg,159,412,264,508,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1056).jpg,386,197,726,414,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1817).jpg,172,200,288,389,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1062).jpg,30,93,292,187,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1062).jpg,76,118,337,200,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2442).jpg,1,1,155,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2928).jpg,822,155,967,350,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1383).jpg,60,92,500,375,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1327).jpg,22,54,488,363,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (391).jpg,108,155,315,365,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1376).jpg,17,111,335,443,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (77).jpg,57,290,1268,1157,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2897).jpg,394,84,611,274,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2399).jpg,1,1,157,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1969).jpg,265,140,1743,946,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (321).jpg,474,617,779,1002,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1590).jpg,44,199,290,362,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1590).jpg,131,109,361,271,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1590).jpg,203,17,427,177,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2623).jpg,1,1,156,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1).jpg,3,1,128,100,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1).jpg,123,47,238,145,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1554).jpg,127,287,162,325,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2068).jpg,359,129,635,281,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1770).jpg,24,24,310,186,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1821).jpg,1,207,851,818,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1756).jpg,51,72,345,301,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2343).jpg,1,1,157,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (205).jpg,2,109,290,498,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (854).jpg,47,43,152,119,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (854).jpg,161,45,263,114,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (415).jpg,388,271,534,587,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (920).jpg,51,140,81,185,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1696).jpg,20,89,284,260,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (566).jpg,351,139,596,682,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (345).jpg,6,64,296,254,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (145).jpg,131,85,407,255,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2870).jpg,570,362,770,590,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1957).jpg,172,736,416,870,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2499).jpg,2,1,155,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (839).jpg,91,122,144,258,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1106).jpg,21,15,1067,685,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (305).jpg,12,25,243,226,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1685).jpg,290,171,346,215,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1220).jpg,148,136,329,267,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2672).jpg,2,1,157,120,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2281).jpg,1,1,157,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2209).jpg,3,5,156,116,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2610).jpg,5,2,158,112,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1591).jpg,151,53,317,268,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1591).jpg,245,126,409,347,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (847).jpg,34,57,188,157,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2263).jpg,5,7,157,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1996).jpg,75,39,730,417,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (833).jpg,13,16,291,132,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2625).jpg,1,1,157,115,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2069).jpg,137,44,605,243,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2536).jpg,3,3,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (444).jpg,378,134,663,549,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (883).jpg,136,53,218,134,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (874).jpg,164,111,197,159,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1058).jpg,1,1,610,399,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2532).jpg,2,1,158,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2973).jpg,26,11,1497,946,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2508).jpg,6,3,157,113,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (713).jpg,222,22,614,323,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2667).jpg,4,1,157,117,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2990).jpg,125,69,485,401,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (609).jpg,305,318,496,481,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1340).jpg,22,20,403,490,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1340).jpg,445,24,777,516,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (2717).jpg,2,2,155,118,pistol
/content/object-detection-gun-retinanet/dataset/images/armas (1672).jpg,50,61,185,115,pistol
